survived,pclass,age,sibsp,parch,fare,adult_male,alive,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6333798238894411,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,0.8817847695096452,-0.4713691284702244,-0.463166485297546,0.04150011427735113,True,no,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,-1.6406644049313184,-0.07831055277765202,0.43365959819260635,-0.463166485297546,4.082290002906037,False,yes,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6377743529602393,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.419704847773128,2.961991301132123,-0.4713691284702244,-0.463166485297546,-0.5442375499827234,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,-0.07831055277765202,0.43365959819260635,-0.463166485297546,1.8935288132321653,True,no,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,-1.6406644049313184,1.0418006565575282,0.43365959819260635,-0.463166485297546,0.8673178404052432,True,no,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6554885227750359,True,yes,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.638366157445242,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.8783899880170665,1.3386883248554369,-0.463166485297546,-0.28913717822586205,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0.8012547093850625,-1.1984217621128321,0.43365959819260635,-0.463166485297546,-0.519009823885115,False,yes,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,0.8817847695096452,0.43365959819260635,-0.463166485297546,-0.5791012674561612,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.15831849630159345,0.43365959819260635,-0.463166485297546,-0.18709702952311746,False,no,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1,-0.419704847773128,-2.078509140876188,0.43365959819260635,2.053662717828742,0.5128711798713896,False,yes,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1,0.8012547093850625,-0.798382044493125,-0.4713691284702244,-0.463166485297546,-0.6333798238894411,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,0.43365959819260635,-0.463166485297546,-0.3741706354781492,True,no,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6377743529602393,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,0.8012547093850625,-0.07831055277765202,1.3386883248554369,-0.463166485297546,-0.16399513985681605,True,no,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.8783899880170665,0.43365959819260635,-0.463166485297546,-0.295939854806045,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.7584773667804223,3.1487457781810986,0.7952481162655978,0.44852806343772894,False,no,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.638366157445242,-0.4713691284702244,-0.463166485297546,-0.6360736838151936,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,-1.6406644049313184,1.6018562612251184,0.43365959819260635,-0.463166485297546,1.7084415888385471,False,yes,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,-0.419704847773128,0.0016973907462894309,0.43365959819260635,-0.463166485297546,-0.017030115018543176,False,yes,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,-1.6406644049313184,2.8819833576081817,-0.4713691284702244,0.7952481162655978,1.2067441910500527,True,no,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,-1.6406644049313184,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,0.306097022540148,True,yes,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,-0.419704847773128,-0.638366157445242,-0.4713691284702244,-0.463166485297546,-0.5442375499827234,False,yes,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.03830658101568129,-0.4713691284702244,-0.463166485297546,-0.6554885227750359,True,no,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1,-0.419704847773128,-1.9184932538283053,0.43365959819260635,2.053662717828742,0.04249330505805783,False,yes,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.4384455926846564,4.053774504843929,2.053662717828742,0.6938495876105774,False,no,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.5583582139213007,-0.4713691284702244,-0.463166485297546,-0.6554885227750359,True,no,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1,-1.6406644049313184,0.7217688824617624,-0.4713691284702244,-0.463166485297546,1.8196925616308592,False,yes,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,-1.6406644049313184,1.2818244871293525,0.43365959819260635,-0.463166485297546,1.937889067211538,True,no,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.9985011973522466,2.2437170515182676,2.053662717828742,0.047595312493195006,False,no,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,0.04150011427735113,True,no,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0.8012547093850625,-0.07831055277765202,0.43365959819260635,0.7952481162655978,-0.3828168374115618,True,yes,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1,-0.419704847773128,0.0016973907462894309,-0.4713691284702244,-0.463166485297546,-0.5442375499827234,False,yes,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
0,0.8012547093850625,-0.798382044493125,-0.4713691284702244,-0.463166485297546,-0.6238866887217958,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.9583979315410078,3.1487457781810986,2.053662717828742,-0.6318220109525792,False,yes,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.2383264398255349,1.3386883248554369,-0.463166485297546,-0.6067371410631545,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,0.24172122131811374,-0.4713691284702244,-0.463166485297546,-0.5442375499827234,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.0384058750649494,4.053774504843929,2.053662717828742,0.6938495876105774,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.638366157445242,-0.4713691284702244,-0.463166485297546,1.5986055727749127,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.2383264398255349,0.43365959819260635,-0.463166485297546,-0.40974183131592595,True,no,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1,0.8012547093850625,0.24172122131811374,-0.4713691284702244,-0.463166485297546,1.0202352072511762,True,yes,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.31833438334947634,-0.4713691284702244,-0.463166485297546,-0.6411756912503309,True,no,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,-0.419704847773128,-2.2521263783231413,-0.4713691284702244,2.053662717828742,0.0850100336842014,False,yes,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,0.08170533427023087,-0.4713691284702244,-0.463166485297546,-0.47706111875341667,False,yes,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.5583582139213007,-0.4713691284702244,-0.463166485297546,-0.5952576243340958,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,0.0016973907462894309,-0.4713691284702244,-0.463166485297546,-0.5782509328836384,True,yes,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.636498851101455,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.6406644049313184,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,0.7006522641907604,True,no,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,-0.419704847773128,-0.9583979315410078,-0.4713691284702244,-0.463166485297546,-0.5442375499827234,False,yes,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
1,0.8012547093850625,0.3217291648420552,2.2437170515182676,-0.463166485297546,-0.36226595146282903,False,yes,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.0384058750649494,0.43365959819260635,3.3120773193918858,0.26783196677661875,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.39834232687341775,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,0.0016973907462894309,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.7183741009691835,-0.4713691284702244,-0.463166485297546,-0.6342301584619641,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,1.3618324306532938,0.43365959819260635,-0.463166485297546,1.1793906285211369,True,no,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0,0.8012547093850625,-0.2383264398255349,0.43365959819260635,2.053662717828742,-0.20155271725600632,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,2.4019356964645326,-0.4713691284702244,-0.463166485297546,-0.6547810444106967,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,-1.6406644049313184,-0.4783502703973592,-0.4713691284702244,0.7952481162655978,1.2536520474087045,True,yes,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,-0.419704847773128,0.40173710836599663,-0.4713691284702244,0.7952481162655978,-0.11907026372128775,False,yes,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,-0.419704847773128,0.40173710836599663,0.43365959819260635,-0.463166485297546,-0.017030115018543176,True,no,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,False,no,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,-0.638366157445242,-0.4713691284702244,0.7952481162655978,1.7274312605121274,True,no,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,0.8012547093850625,0.3217291648420552,-0.4713691284702244,-0.463166485297546,-0.6070194521412322,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,0.6417609389378209,1.3386883248554369,-0.463166485297546,-0.6318220109525792,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.638366157445242,-0.4713691284702244,-0.463166485297546,-0.6411756912503309,False,yes,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6369240183877165,True,yes,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,0.7217688824617624,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.07831055277765202,0.43365959819260635,-0.463166485297546,-0.07995487338523571,False,yes,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.6406644049313184,1.4418403741772354,-0.4713691284702244,-0.463166485297546,0.8673178404052432,True,no,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.1584177903508615,0.43365959819260635,-0.463166485297546,-0.40974183131592595,False,no,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.5583582139213007,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.7183741009691835,0.43365959819260635,-0.463166485297546,-0.567196583440841,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.9583979315410078,-0.4713691284702244,-0.463166485297546,-0.4096023764460322,False,no,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.638366157445242,-0.4713691284702244,-0.463166485297546,-0.6318220109525792,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,0.0016973907462894309,0.43365959819260635,-0.463166485297546,-0.18709702952311746,True,no,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-2.1585170844001293,3.1487457781810986,2.053662717828742,0.16239047978378265,False,no,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.638366157445242,1.3386883248554369,-0.463166485297546,1.5986055727749127,True,no,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,0.2817251930800845,0.43365959819260635,-0.463166485297546,0.12143156409450098,True,no,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1,-0.419704847773128,0.2817251930800845,-0.4713691284702244,-0.463166485297546,-0.45920409273043633,False,yes,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0,-1.6406644049313184,2.0018959788448254,-0.4713691284702244,0.7952481162655978,1.7274312605121274,True,no,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1,0.8012547093850625,-1.358437649160715,0.43365959819260635,-0.463166485297546,-0.519009823885115,False,yes,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6377743529602393,True,no,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False
1,0.8012547093850625,-0.39834232687341775,-0.4713691284702244,-0.463166485297546,-0.6584646937788659,True,yes,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.07831055277765202,0.43365959819260635,0.7952481162655978,-0.14089665152880482,False,yes,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.8012547093850625,1.2818244871293525,-0.4713691284702244,-0.463166485297546,-0.6641347247084484,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,0.3217291648420552,-0.4713691284702244,-0.463166485297546,-0.6328152017332859,True,no,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0,0.8012547093850625,-0.7183741009691835,-0.4713691284702244,-0.463166485297546,-0.6615837209908797,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,1.4418403741772354,0.43365959819260635,-0.463166485297546,-0.40818401837906404,False,no,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.419704847773128,0.0016973907462894309,0.43365959819260635,-0.463166485297546,-0.017030115018543176,False,yes,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.31833438334947634,-0.4713691284702244,-0.463166485297546,-0.45920409273043633,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.4783502703973592,-0.4713691284702244,-0.463166485297546,-0.3896195139917447,True,no,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1,-1.6406644049313184,-0.798382044493125,-0.4713691284702244,2.053662717828742,-0.0073941236427139765,False,yes,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,-1.6406644049313184,0.6417609389378209,0.43365959819260635,-0.463166485297546,0.9047325615962496,True,no,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.0384058750649494,-0.4713691284702244,-0.463166485297546,-0.5878869242594675,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,-0.39834232687341775,-0.4713691284702244,-0.463166485297546,1.7924818553101274,True,no,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,2.053662717828742,-0.3828168374115618,False,no,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
1,0.8012547093850625,-0.5583582139213007,-0.4713691284702244,-0.463166485297546,-0.6377743529602393,False,yes,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.39834232687341775,0.43365959819260635,-0.463166485297546,-0.36226595146282903,False,yes,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.798382044493125,-0.4713691284702244,-0.463166485297546,-0.6717877358611543,True,no,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False
0,-0.419704847773128,-0.8783899880170665,-0.4713691284702244,-0.463166485297546,-0.5102241670818086,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,-0.798382044493125,0.43365959819260635,0.7952481162655978,0.34861375116629156,True,no,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-0.15831849630159345,-0.4713691284702244,-0.463166485297546,-0.6362165400233775,True,yes,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-1.5984614797325394,1.3386883248554369,2.053662717828742,0.26783196677661875,False,no,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,0.6017569671758503,-0.4713691284702244,2.053662717828742,-0.017030115018543176,True,no,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True
0,-0.419704847773128,1.0418006565575282,-0.4713691284702244,-0.463166485297546,-0.45920409273043633,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
0,-0.419704847773128,1.761872148273001,-0.4713691284702244,-0.463166485297546,-0.47536044960837087,True,no,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True
1,-1.6406644049313184,-0.5583582139213007,0.43365959819260635,-0.463166485297546,1.3639132307586,False,yes,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,2.1219078941307377,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,0.921788741271616,-0.4713691284702244,2.053662717828742,-0.40818401837906404,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6526552079793896,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,-1.6406644049313184,1.761872148273001,-0.4713691284702244,0.7952481162655978,1.1863361613095038,True,no,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0.8012547093850625,-1.0384058750649494,-0.4713691284702244,-0.463166485297546,-0.6383423764546846,False,yes,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
0,0.8012547093850625,0.08170533427023087,-0.4713691284702244,-0.463166485297546,-0.6275703380899649,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,-0.4713691284702244,-0.463166485297546,-0.6067371410631545,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.07831055277765202,6.768860684832422,2.053662717828742,1.4642527103162988,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,1.2018165436054111,-0.4713691284702244,0.7952481162655978,-0.3537626057376002,True,no,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1,-0.419704847773128,0.8817847695096452,-0.4713691284702244,-0.463166485297546,-0.36566728975292045,False,yes,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.2383264398255349,-0.4713691284702244,-0.463166485297546,-0.6369240183877165,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-0.9583979315410078,-0.4713691284702244,-0.463166485297546,-0.6067371410631545,True,no,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,0.8012547093850625,-2.238525027924071,3.1487457781810986,0.7952481162655978,0.44852806343772894,False,no,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1,0.8012547093850625,-1.5984614797325394,-0.4713691284702244,2.053662717828742,-0.2032533864010521,False,yes,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
